,salary,comission,age,elevel,car,zipcode,hvalue,hyears,loan,class,datetime
1314,131253.99643939087,0.0,77,4,17,3,433834.6949432276,2,38795.566540026135,0,2022-07-08 00:21:54
1315,61747.532972204346,34498.22680384586,75,4,18,3,609969.6651311162,21,436326.335455394,0,2022-07-08 00:21:55
1316,88625.67508431048,0.0,69,4,12,7,256273.48116499692,13,407812.20860853896,1,2022-07-08 00:21:56
1317,122134.0578902148,0.0,60,1,19,5,385935.026479174,4,311851.48372382007,1,2022-07-08 00:21:57
1318,118627.42387823286,0.0,30,1,1,5,354433.38308338495,3,475834.4232642325,0,2022-07-08 00:21:58
1319,104647.62406790424,0.0,33,3,1,6,346915.84521186876,13,484952.525560815,1,2022-07-08 00:21:59
1320,104919.57732095078,0.0,63,1,19,8,62330.885663140056,5,479039.4028993563,1,2022-07-08 00:22:00
1321,30058.495470299655,21206.53904597739,47,4,18,2,629739.1531651326,25,383350.539215163,1,2022-07-08 00:22:01
1322,128285.97404933278,0.0,37,2,17,4,705972.5043688895,2,411662.6939959842,1,2022-07-08 00:22:02
1323,137385.09206886994,0.0,23,4,12,6,261349.86530245893,27,205695.07457171677,1,2022-07-08 00:22:03
1324,57640.91981691435,58122.60976750101,53,0,16,2,929927.8577633534,5,14385.484770458035,1,2022-07-08 00:22:04
1325,130870.72637960377,0.0,53,0,0,2,658650.1117876387,11,215137.3100645329,1,2022-07-08 00:22:05
1326,136799.2097130422,0.0,53,3,11,0,1142521.9536899186,10,491016.09932500374,0,2022-07-08 00:22:06
1327,88062.5102131254,0.0,71,2,5,5,266626.39409173786,3,488584.7753291827,0,2022-07-08 00:22:07
1328,137751.3011168231,0.0,45,3,12,5,412592.0723422123,10,328337.7512713657,0,2022-07-08 00:22:08
1329,96455.23685102578,0.0,34,0,19,6,166985.7138903599,9,45488.664649212864,1,2022-07-08 00:22:09
1330,148674.3778110756,0.0,24,3,16,4,452027.3990960959,2,314146.8612566461,1,2022-07-08 00:22:10
1331,90800.76266697074,0.0,60,4,8,1,811149.1998851303,20,368959.56694332266,1,2022-07-08 00:22:11
1332,104826.0230456207,0.0,40,0,19,8,134358.9527363598,6,60803.78182222823,1,2022-07-08 00:22:12
1333,99428.01723190553,0.0,28,0,12,2,903975.989090369,14,434463.5413097069,0,2022-07-08 00:22:13
1334,63413.436906820796,53849.22868611211,77,2,18,1,862501.3955821707,4,79663.27014886626,1,2022-07-08 00:22:14
1335,132129.18191686412,0.0,54,3,6,1,437772.58231006854,18,316276.64263330976,0,2022-07-08 00:22:15
1336,136648.35158314777,0.0,58,1,13,4,545692.6535680792,4,457284.3641799395,1,2022-07-08 00:22:16
1337,28204.77658748425,11476.29793383234,50,4,19,6,235374.1965124269,25,172071.95111005945,1,2022-07-08 00:22:17
1338,76159.28975261381,0.0,26,4,15,5,340155.75643698586,8,159376.20740440118,1,2022-07-08 00:22:18
1339,56619.35974133095,82615.21168398697,53,0,14,3,543589.0638578042,4,422968.8914806938,1,2022-07-08 00:22:19
1340,122767.21614361959,0.0,75,2,6,1,856777.873540203,12,344697.0155986333,0,2022-07-08 00:22:20
1341,28850.786046821544,61564.653716324225,63,3,4,3,401595.47939905315,4,381477.59358902776,0,2022-07-08 00:22:21
1342,31274.061602134483,33483.2240101997,77,0,6,1,751220.5324673856,12,338200.4781997767,1,2022-07-08 00:22:22
1343,126199.5138148739,0.0,45,0,19,2,410940.07251797913,28,485754.0161615845,1,2022-07-08 00:22:23
1344,91339.22092674894,0.0,31,1,15,8,123965.96241688327,24,289062.8375930119,0,2022-07-08 00:22:24
1345,94503.8937038229,0.0,23,4,4,8,116821.01815881758,7,293751.72447942226,1,2022-07-08 00:22:25
1346,129569.27009257064,0.0,43,0,8,4,265743.5962534704,20,447739.78866263013,1,2022-07-08 00:22:26
1347,30118.48579335805,47564.14475279658,67,1,13,5,225011.52310516263,11,332372.94404505607,0,2022-07-08 00:22:27
1348,115720.83260810468,0.0,78,2,3,0,1024021.7173856525,6,162395.18389579622,0,2022-07-08 00:22:28
1349,143197.81885133858,0.0,22,1,8,2,366943.2096767685,4,31837.243496236624,0,2022-07-08 00:22:29
1350,148477.52291412093,0.0,72,3,6,8,99018.81413856006,10,78993.34158441685,0,2022-07-08 00:22:30
1351,88270.87419770256,0.0,64,3,12,7,147062.18651215793,1,479817.6759355724,0,2022-07-08 00:22:31
1352,23838.644145240916,39189.711831548775,25,0,6,0,1141277.3428599772,9,431736.540467971,0,2022-07-08 00:22:32
1353,20031.685470732635,74671.92069094282,65,1,7,2,381354.50688144227,1,21675.014229349978,1,2022-07-08 00:22:33
1354,134874.5681864991,0.0,38,3,12,1,776767.6805587271,1,281783.23507754516,1,2022-07-08 00:22:34
1355,66657.49288374139,79326.91320609498,35,0,7,3,654064.3809171753,20,483232.071622526,0,2022-07-08 00:22:35
1356,36947.08986844357,74652.24091614335,24,1,3,6,442866.1302579186,2,166328.47126684192,1,2022-07-08 00:22:36
1357,41977.85188123274,35643.79848876117,20,1,5,1,1141824.500743611,21,323734.4569107767,0,2022-07-08 00:22:37
1358,30101.232844091253,79453.89097346611,54,1,3,2,759328.1184142027,1,39756.1099202276,0,2022-07-08 00:22:38
1359,135805.43528324633,0.0,36,1,0,1,1169268.982384527,3,166302.11207905938,1,2022-07-08 00:22:39
1360,77506.70678368074,0.0,75,3,5,8,104116.14072828091,1,161338.50723519726,0,2022-07-08 00:22:40
1361,50286.01727245457,77302.04014796155,52,4,15,1,651607.8965626141,30,202301.63720051324,1,2022-07-08 00:22:41
1362,28676.04958207458,73980.28818718469,65,2,0,0,565131.8942036713,18,404530.207774086,0,2022-07-08 00:22:42
1363,91937.14048442598,0.0,59,2,16,0,594010.7175900064,19,386675.5700849744,1,2022-07-08 00:22:43
1364,24097.346260896127,30896.10426515921,72,1,13,7,188628.87369632718,6,92525.79908911101,0,2022-07-08 00:22:44
1365,115180.07069305646,0.0,37,0,19,5,404885.67317435215,7,466370.15497477434,1,2022-07-08 00:22:45
1366,23672.21326898969,13567.715556332074,75,4,13,6,278879.9300303828,4,113884.01737472398,0,2022-07-08 00:22:46
1367,21920.918753135556,52650.440342110065,34,1,7,3,698087.0489438082,6,422252.7872032963,0,2022-07-08 00:22:47
1368,54531.64885874461,46178.97720797253,22,3,15,8,86473.99942330466,5,234560.61096779097,1,2022-07-08 00:22:48
1369,29755.681392582257,42557.6170316475,24,3,9,0,966072.5969979079,7,331280.0498583622,1,2022-07-08 00:22:49
1370,33504.0377104656,77994.03385030999,39,2,16,8,69597.95219452969,5,108121.8133799085,1,2022-07-08 00:22:50
1371,26003.212165924007,84449.90532420752,50,2,15,4,541973.2774020366,16,359888.37094534875,1,2022-07-08 00:22:51
1372,101528.74568156931,0.0,62,3,0,2,883742.6807972299,12,2117.4369469063035,0,2022-07-08 00:22:52
1373,105440.09567829822,0.0,33,4,9,4,391197.6161326653,12,188309.81630689048,1,2022-07-08 00:22:53
1374,96369.31313288929,0.0,48,3,16,6,436359.0129368042,12,350092.1886633003,0,2022-07-08 00:22:54
1375,99136.97724997331,0.0,79,3,9,2,852266.0206794157,27,232712.62198570964,0,2022-07-08 00:22:55
1376,145613.97410969675,0.0,25,1,19,3,780654.2885703958,16,75751.80992709918,0,2022-07-08 00:22:56
1377,36811.720637405924,78887.0620225435,41,3,17,3,312557.0331314119,24,324515.3436084879,0,2022-07-08 00:22:57
1378,83155.48497279466,0.0,32,3,18,7,262038.6773267273,11,114335.5514917101,0,2022-07-08 00:22:58
1379,58038.952800146006,53299.05509652065,27,0,5,0,567348.2972999496,12,146151.21524156455,0,2022-07-08 00:22:59
1380,121395.5937955247,0.0,22,1,7,8,94673.66076932628,10,477249.85985998943,1,2022-07-08 00:23:00
1381,31650.49752465243,56770.12491537066,71,0,7,3,757880.2694669719,2,468178.97704095865,1,2022-07-08 00:23:01
1382,102098.93584868712,0.0,78,1,16,1,645014.4998246362,22,364138.22996732587,1,2022-07-08 00:23:02
1383,103688.43245003665,0.0,78,0,1,7,202680.90412042136,25,2501.185995273547,1,2022-07-08 00:23:03
1384,146893.11133092945,0.0,38,3,12,5,469610.9223911773,1,276558.80441004905,1,2022-07-08 00:23:04
1385,100496.21885037536,0.0,21,0,19,3,431214.4773570709,16,381428.05749047967,1,2022-07-08 00:23:05
1386,61141.64364207822,60896.163889451556,21,3,11,3,807594.3145730256,20,126327.80122461723,0,2022-07-08 00:23:06
1387,110515.64728150264,0.0,35,1,11,1,1050429.4951583846,10,295298.97952650115,0,2022-07-08 00:23:07
1388,102987.72157844072,0.0,22,4,1,3,800121.8421919018,25,281313.9378237271,1,2022-07-08 00:23:08
1389,70338.21848842344,63454.97444304294,49,3,11,2,879284.9548878476,5,383411.73018479784,1,2022-07-08 00:23:09
1390,95989.6819383955,0.0,24,1,16,4,346873.67674454197,17,66661.76556295056,0,2022-07-08 00:23:10
1391,37469.95564731366,79683.10486507024,69,2,0,8,141315.84156588404,11,102406.50833030445,0,2022-07-08 00:23:11
1392,76953.49653111455,0.0,79,1,10,3,410059.36765530065,7,454907.766552497,1,2022-07-08 00:23:12
1393,147299.00839391016,0.0,54,4,13,6,269211.4054392553,30,291652.96763836837,1,2022-07-08 00:23:13
1394,25158.448262123246,36931.74422681937,34,0,10,4,574411.4716630141,14,235390.2025254196,1,2022-07-08 00:23:14
1395,125634.9739572204,0.0,37,2,13,5,497659.61133216915,2,453320.66547988285,1,2022-07-08 00:23:15
1396,48763.32933563697,75779.57867276962,71,4,11,8,132273.99537467255,25,200632.6090866949,1,2022-07-08 00:23:16
1397,92581.8156407915,0.0,76,0,4,8,73194.49864223857,6,473227.92179060425,1,2022-07-08 00:23:17
1398,104399.56541958908,0.0,35,1,8,8,98831.68464135684,8,38929.15884415848,0,2022-07-08 00:23:18
1399,111245.29930658187,0.0,71,3,12,1,749282.4058252864,26,293009.8716531865,0,2022-07-08 00:23:19
1400,97278.37412154757,0.0,56,4,10,8,69437.29655414114,8,301324.7834760236,1,2022-07-08 00:23:20
1401,87492.44803562257,0.0,23,3,3,3,534870.259723891,15,267202.56472844805,1,2022-07-08 00:23:21
1402,114149.15645160394,0.0,74,0,6,5,570380.9701126274,11,68776.97013125145,1,2022-07-08 00:23:22
1403,131035.18249615857,0.0,38,4,1,2,619575.5417956462,14,372572.0211149121,1,2022-07-08 00:23:23
1404,49842.73018229014,79698.74729180316,45,3,17,4,321242.82674296596,19,50848.65607022554,1,2022-07-08 00:23:24
1405,112441.62394382876,0.0,76,4,12,7,125530.05909712223,18,403474.2967876375,0,2022-07-08 00:23:25
1406,23256.274732768845,11848.105059201545,59,1,12,0,1029502.4098535292,16,9195.338502918094,1,2022-07-08 00:23:26
1407,69419.7370080842,60376.224845300036,80,4,12,7,119158.14795926296,11,144173.2251930188,0,2022-07-08 00:23:27
1408,67083.323294586,79770.91719223821,34,1,13,4,341542.5398072713,21,72973.88698003188,0,2022-07-08 00:23:28
1409,102491.60299028025,0.0,46,4,7,4,544243.1154008643,4,407740.29058359796,1,2022-07-08 00:23:29
1410,63346.530534302634,74013.07109958469,66,3,17,7,198879.55548723746,10,110025.7767422393,0,2022-07-08 00:23:30
1411,125634.2264085929,0.0,27,1,4,6,168974.8118183454,7,159462.431648787,0,2022-07-08 00:23:31
1412,132222.1889259164,0.0,39,2,1,7,289674.3875565081,17,255385.6625154156,1,2022-07-08 00:23:32
1413,116656.55342523842,0.0,32,2,6,3,499578.2719989829,4,270039.6191600125,1,2022-07-08 00:23:33
1414,41803.24790451743,13558.977629061374,71,2,8,1,784390.54457583,14,173046.8862906323,0,2022-07-08 00:23:34
1415,143076.2695680043,0.0,53,3,11,6,298515.65180614835,28,216255.419098853,1,2022-07-08 00:23:35
1416,125770.63425649526,0.0,28,3,9,5,553958.2610273202,3,482649.55915375275,1,2022-07-08 00:23:36
1417,42286.10650685423,15020.737566502512,32,0,2,5,467149.06764158746,16,286564.08511351945,0,2022-07-08 00:23:37
1418,58839.68561949363,81408.2853010796,68,1,5,5,533746.3404431745,9,343627.75994460855,0,2022-07-08 00:23:38
1419,41288.748813216545,35331.5960300964,21,3,3,3,554498.0824457558,27,69114.34250282322,1,2022-07-08 00:23:39
1420,84800.80028387839,0.0,36,1,0,8,96746.96517732952,6,81322.94665073036,0,2022-07-08 00:23:40
1421,61701.50368623952,84673.82034345869,25,4,10,4,585864.2391808704,18,5634.495673233708,1,2022-07-08 00:23:41
1422,56860.69222176104,46061.30447222798,39,2,8,6,419653.1396300624,18,489810.32088361745,1,2022-07-08 00:23:42
1423,114860.89382093493,0.0,67,1,8,3,357536.1115718659,11,199982.03490427812,0,2022-07-08 00:23:43
1424,20456.558871869016,74656.4417360144,25,3,5,0,1057890.5224376642,3,79263.50846646147,1,2022-07-08 00:23:44
1425,52423.06218588556,20926.470659627572,41,0,5,3,442743.66570656036,11,411247.9111427816,1,2022-07-08 00:23:45
1426,49337.8882464717,46192.00701132461,30,4,6,0,1219415.9542665277,5,97491.83078521806,1,2022-07-08 00:23:46
1427,90183.73480558033,0.0,80,3,2,1,435586.9634874368,19,66915.74047497472,1,2022-07-08 00:23:47
1428,60025.60593642369,68785.85016459506,64,1,6,3,765703.8450885972,13,127085.39291073695,1,2022-07-08 00:23:48
1429,125281.12422493963,0.0,66,3,10,4,338771.65136246575,10,11577.672408569328,0,2022-07-08 00:23:49
1430,111576.60477345122,0.0,75,4,0,7,269306.6808376858,4,451035.68679088255,1,2022-07-08 00:23:50
1431,147876.40457812953,0.0,55,4,5,3,649624.6107438521,7,193206.9856850152,1,2022-07-08 00:23:51
1432,49507.11858412629,12464.538835697333,66,0,15,5,276291.13350960193,30,198472.24898814535,1,2022-07-08 00:23:52
1433,92739.12619929187,0.0,78,2,16,3,709544.7939064825,12,396774.514434875,1,2022-07-08 00:23:53
1434,129291.00148291055,0.0,38,1,11,6,331736.33468921523,28,407049.5327612186,0,2022-07-08 00:23:54
1435,126776.10214158264,0.0,26,1,0,7,193236.39903017116,12,389511.13653958007,1,2022-07-08 00:23:55
1436,88901.09533562182,0.0,79,3,4,1,1148556.5330707466,5,437722.09230832185,0,2022-07-08 00:23:56
1437,114477.73974005936,0.0,53,1,1,3,512071.07368979155,2,377218.272150354,1,2022-07-08 00:23:57
1438,26790.62947345904,79108.69618046434,79,4,1,4,278528.6175594287,20,39394.90880884106,0,2022-07-08 00:23:58
1439,38022.021196522895,24303.262750199443,26,2,5,6,435664.68298004864,24,305840.7817107703,1,2022-07-08 00:23:59
1440,92353.12918811176,0.0,25,4,2,2,811049.3529508222,20,283230.8100947245,0,2022-07-08 00:24:00
1441,101110.74311486089,0.0,76,0,2,3,894342.747781463,18,464233.2268862987,1,2022-07-08 00:24:01
1442,117817.14561978843,0.0,55,1,9,8,86931.84914567994,3,342614.4320185995,0,2022-07-08 00:24:02
1443,69114.05109828629,67128.2196298082,59,3,0,2,1038502.8036853244,20,297295.3813244628,1,2022-07-08 00:24:03
1444,45434.26484855779,63550.8637630498,26,1,14,1,643395.2237316406,26,52230.18924877598,1,2022-07-08 00:24:04
1445,88867.1592032024,0.0,31,0,13,6,315883.39833701856,29,15401.286992962392,1,2022-07-08 00:24:05
1446,113620.83283336465,0.0,76,0,4,6,414677.09228014795,14,436276.0770174289,1,2022-07-08 00:24:06
1447,27029.785626072586,47733.87359292808,72,3,17,6,157100.27226222123,25,446428.2238573658,0,2022-07-08 00:24:07
1448,107387.88856006449,0.0,32,0,7,5,558625.7347231639,21,369391.4474300301,1,2022-07-08 00:24:08
1449,120789.09959231132,0.0,22,4,19,2,749538.7847657255,17,117974.22384126043,1,2022-07-08 00:24:09
1450,62772.40979907579,27701.394668181667,21,4,11,7,144347.94041992942,29,89033.1055246748,1,2022-07-08 00:24:10
1451,73109.00426814321,39551.09737178245,20,0,7,8,135641.52090830417,23,341634.6044672967,1,2022-07-08 00:24:11
1452,87499.58038644411,0.0,40,0,13,7,173979.78676383983,27,30295.176983622496,1,2022-07-08 00:24:12
1453,42828.620117055514,43807.86140969593,74,1,12,0,1163147.5478724295,1,336752.8476249792,0,2022-07-08 00:24:13
1454,25088.745496139945,77240.21241112803,64,0,15,4,742913.0354103764,29,109995.3464370183,1,2022-07-08 00:24:14
1455,87841.673166353,0.0,41,3,2,8,100418.62638242298,19,46624.70758757664,0,2022-07-08 00:24:15
1456,20130.947018309846,74184.9888326054,35,1,1,6,172509.06983817104,27,278617.0302375329,0,2022-07-08 00:24:16
1457,87747.85224742697,0.0,52,0,15,8,58064.814438169386,18,55216.366434375996,1,2022-07-08 00:24:17
1458,91812.33194325912,0.0,61,0,19,4,408007.6679125373,4,259126.54925629764,1,2022-07-08 00:24:18
1459,23772.571702091976,74988.22737952825,25,1,11,7,269854.58094503026,15,440880.6653001796,0,2022-07-08 00:24:19
1460,60728.30499420535,83021.03597579777,35,4,9,1,504143.6946446586,25,259443.74115183577,1,2022-07-08 00:24:20
1461,51428.673124132896,19682.43124450242,61,1,13,1,1061959.1522719807,24,218715.56555689176,1,2022-07-08 00:24:21
1462,114828.53843784823,0.0,34,2,12,2,532257.7303628492,4,315166.53538432834,1,2022-07-08 00:24:22
1463,63154.857184951885,35177.890217490094,33,0,6,8,86449.02524270075,6,324917.006720132,1,2022-07-08 00:24:23
1464,132465.19759059028,0.0,75,2,3,2,456486.3949323127,3,131508.6524859238,0,2022-07-08 00:24:24
1465,124901.39170909503,0.0,31,3,12,3,728860.0207115583,1,481009.5462870645,1,2022-07-08 00:24:25
1466,75906.157253813,0.0,27,3,18,6,203700.36390866505,23,12745.69539543885,1,2022-07-08 00:24:26
1467,26213.11107991787,19783.508713925992,48,3,8,5,521111.8571240852,15,309995.9192786304,1,2022-07-08 00:24:27
1468,93517.25360696229,0.0,24,3,13,5,424576.8188697306,28,80793.21793369803,1,2022-07-08 00:24:28
1469,137264.92148664113,0.0,41,2,14,5,244411.03102242728,18,445670.5074763152,0,2022-07-08 00:24:29
1470,55367.87492890162,70310.96236091972,34,4,11,7,162207.22101079463,11,470169.8483672723,1,2022-07-08 00:24:30
1471,23705.712156831767,16950.320318992482,64,4,6,1,1179953.7847444501,3,154778.04322952926,0,2022-07-08 00:24:31
1472,107404.05179954381,0.0,43,3,2,5,550753.7398844709,9,166227.09645744017,0,2022-07-08 00:24:32
1473,40336.08534419158,56455.338410352415,60,4,15,1,514626.69977993966,1,499592.3008402409,0,2022-07-08 00:24:33
1474,50237.806463620145,25009.13877904925,80,0,18,4,722052.8864339839,6,224355.7253485894,1,2022-07-08 00:24:34
1475,140120.94804188842,0.0,60,2,5,7,258441.83961755523,12,158900.4761033886,0,2022-07-08 00:24:35
1476,135565.27796593044,0.0,52,2,5,5,248501.2150577794,18,120872.6036461395,1,2022-07-08 00:24:36
1477,92642.27483903964,0.0,70,0,11,4,380478.28666342585,21,357721.22448502225,1,2022-07-08 00:24:37
1478,121466.26669888504,0.0,36,4,9,8,72386.82955526042,27,443298.69178133504,1,2022-07-08 00:24:38
1479,74486.62324823694,34131.87672800844,64,4,9,7,151606.76275262263,9,97016.97032575685,1,2022-07-08 00:24:39
1480,42253.58891055587,40312.33348328112,67,2,14,8,60563.81990668157,26,29839.13722324727,0,2022-07-08 00:24:40
1481,92176.65892664611,0.0,61,1,9,1,983562.9582796969,19,485396.52560561284,1,2022-07-08 00:24:41
1482,68251.96699079871,84018.31569888508,40,4,10,3,688188.1260115908,9,382231.29827970144,1,2022-07-08 00:24:42
1483,88883.42889495197,0.0,71,2,9,7,280541.7970674226,13,301898.8855492977,1,2022-07-08 00:24:43
1484,29212.44920031412,66634.1434984175,54,0,10,4,742262.8179824192,2,106927.44479901229,1,2022-07-08 00:24:44
1485,107883.89494730563,0.0,76,2,4,8,83143.73588696183,7,244237.42598338006,0,2022-07-08 00:24:45
1486,133912.385237095,0.0,69,0,15,5,263249.1976789274,12,200268.05928782292,1,2022-07-08 00:24:46
1487,118213.10787394854,0.0,60,0,8,4,409062.6911189305,20,469307.26332269236,1,2022-07-08 00:24:47
1488,125075.69644771454,0.0,49,3,1,0,674415.2471805376,8,481512.54393105075,1,2022-07-08 00:24:48
1489,91360.7022577377,0.0,61,0,3,4,593580.1217825791,3,251591.8558349097,0,2022-07-08 00:24:49
1490,107264.27680133066,0.0,78,1,9,8,83802.11041655739,21,226831.22250742733,0,2022-07-08 00:24:50
1491,109594.27042152412,0.0,71,2,10,5,352835.2920537595,1,423132.0234577058,1,2022-07-08 00:24:51
1492,92873.86113677084,0.0,37,2,10,8,114427.9485657734,1,42407.86160113108,1,2022-07-08 00:24:52
1493,129404.11375937439,0.0,30,4,18,5,513237.7752964592,7,486779.8788840719,1,2022-07-08 00:24:53
1494,88194.00079095666,0.0,33,0,5,0,820290.6826277132,24,493549.04850820306,1,2022-07-08 00:24:54
1495,40841.42828777203,69404.42533131922,69,2,3,2,459223.74065557466,19,62126.50109302609,0,2022-07-08 00:24:55
1496,114516.92716067769,0.0,48,4,18,1,617323.6639095324,8,248213.19082419336,1,2022-07-08 00:24:56
1497,57476.3926208516,60076.026891748326,59,2,18,7,296565.76419530023,6,131710.49600497735,1,2022-07-08 00:24:57
1498,94733.35894393611,0.0,26,0,14,6,399816.47456971754,6,177161.5252511093,0,2022-07-08 00:24:58
1499,108282.47567681635,0.0,74,3,11,1,688332.3777812868,28,133624.5188913899,0,2022-07-08 00:24:59
1500,110302.57372198041,0.0,73,2,7,8,143869.25305670407,21,391931.7779266764,0,2022-07-08 00:25:00
1501,87138.91612128266,0.0,78,2,13,8,114401.8887701745,26,183999.80093358958,0,2022-07-08 00:25:01
1502,110656.5617082486,0.0,42,4,8,1,1131385.1409277273,26,300670.7249559239,1,2022-07-08 00:25:02
1503,133977.74712539994,0.0,66,4,17,4,287145.59100416285,24,456808.47937646933,1,2022-07-08 00:25:03
1504,52452.32268219252,30469.325154730686,31,0,7,0,1305131.8523528313,9,435103.17827696254,0,2022-07-08 00:25:04
1505,123220.52776776881,0.0,55,3,11,4,679517.0608323953,5,89488.46865547444,1,2022-07-08 00:25:05
1506,72270.55695722671,20945.552447724793,37,4,15,5,453655.1637969682,24,255367.36206711418,1,2022-07-08 00:25:06
1507,77720.02054303719,0.0,25,4,10,8,87630.8626016682,20,362082.6060011556,1,2022-07-08 00:25:07
1508,144396.13538848213,0.0,64,3,8,6,378553.1311496941,3,100031.74400421632,0,2022-07-08 00:25:08
1509,64023.47901438751,25322.04584639074,58,2,5,4,637663.9677529765,6,456161.5223943451,0,2022-07-08 00:25:09
1510,21561.280733147956,32332.951990477584,41,3,8,8,80110.3822769455,23,37221.48632726996,1,2022-07-08 00:25:10
1511,108040.71633981678,0.0,27,3,4,5,396944.8268729116,4,106353.33758300397,1,2022-07-08 00:25:11
1512,22909.895377824632,71236.14682486639,71,4,15,5,471925.9297257558,19,199453.7619592205,0,2022-07-08 00:25:12
1513,86321.8249309995,0.0,39,4,8,3,337514.6390485541,16,22281.439769790522,1,2022-07-08 00:25:13
1514,27008.971622537538,29321.362629226067,66,2,19,6,397348.58578944777,25,137442.4041549338,0,2022-07-08 00:25:14
1515,124855.94407281163,0.0,60,3,8,6,431613.7169594153,13,238462.05376257424,0,2022-07-08 00:25:15
1516,97766.51543393396,0.0,59,0,14,6,358330.7099013824,14,25256.549893617197,1,2022-07-08 00:25:16
1517,127004.56035842514,0.0,23,1,2,8,149822.6078926022,3,360084.290903478,0,2022-07-08 00:25:17
1518,69152.33334114608,79335.25363645446,65,1,8,7,237926.96717689477,28,265723.93612432526,1,2022-07-08 00:25:18
1519,70717.90622676512,20821.80193595346,45,4,1,4,356969.65634690365,9,352621.63925692055,1,2022-07-08 00:25:19
1520,145977.57945143047,0.0,28,2,9,5,354170.44107133895,15,162673.0790167672,1,2022-07-08 00:25:20
1521,30392.764891148647,28416.600798748277,65,0,7,1,535724.9728453158,23,35907.056167414186,1,2022-07-08 00:25:21
1522,72113.00016740567,76958.42435710205,55,4,12,3,616332.6782123982,3,468729.23452521797,1,2022-07-08 00:25:22
1523,101003.30056454681,0.0,25,0,8,3,486312.24430811655,4,208237.88105334208,1,2022-07-08 00:25:23
1524,31647.020104296782,60530.46879136615,37,0,5,5,332036.333179959,8,373067.22143434035,1,2022-07-08 00:25:24
1525,57658.672536028374,82615.98641853611,48,3,0,8,107967.84479994676,22,399739.6442011506,1,2022-07-08 00:25:25
1526,112412.26373937058,0.0,72,0,14,6,168948.40687947962,21,224732.60385647992,1,2022-07-08 00:25:26
1527,128382.9537856141,0.0,45,4,12,8,94408.77464495345,12,376722.40754942806,1,2022-07-08 00:25:27
1528,77158.3131270514,0.0,75,0,2,8,138954.45369215123,18,285059.2786900989,1,2022-07-08 00:25:28
1529,50383.872188549154,31343.0180175332,51,3,13,7,137965.86809853843,16,24850.53252658498,0,2022-07-08 00:25:29
1530,102537.84326880229,0.0,71,2,4,8,80276.08523866495,26,60693.973254602184,1,2022-07-08 00:25:30
1531,37941.6892711777,62715.13820232723,77,4,2,7,118737.83924546944,20,52729.431895163325,1,2022-07-08 00:25:31
1532,64583.771861592046,65315.14496747982,59,1,8,8,111820.79256175838,27,88517.95468416068,0,2022-07-08 00:25:32
1533,87285.17597311967,0.0,41,2,9,8,68558.5612796809,15,11426.919515521495,1,2022-07-08 00:25:33
1534,51842.88397636813,26780.06970095655,52,1,13,6,175917.15240149343,5,17129.684397010737,0,2022-07-08 00:25:34
1535,106086.97529056027,0.0,23,1,12,0,716272.3764610981,29,463377.9226411144,0,2022-07-08 00:25:35
1536,123563.42665806925,0.0,22,2,9,6,323539.70328808756,27,266899.64058011334,1,2022-07-08 00:25:36
1537,84183.64080601951,0.0,51,4,15,0,1199280.4455012798,12,229013.69770877738,1,2022-07-08 00:25:37
1538,101405.97277752231,0.0,74,2,1,6,391594.67867848836,1,353238.11423498206,1,2022-07-08 00:25:38
1539,147506.37622682424,0.0,75,1,14,4,401817.2592212138,8,349234.408335697,1,2022-07-08 00:25:39
1540,140612.9675642117,0.0,26,4,6,6,326663.1463828196,14,232942.241734382,1,2022-07-08 00:25:40
1541,106439.1708359549,0.0,54,2,12,7,283389.0708598229,19,92681.58151519945,1,2022-07-08 00:25:41
1542,110227.2950538389,0.0,37,4,6,4,749465.8236714876,16,47373.91782726957,1,2022-07-08 00:25:42
1543,63193.56795563401,62119.92063634165,37,4,2,7,202939.6004543675,19,146700.41250436433,1,2022-07-08 00:25:43
1544,84633.30551501477,0.0,27,1,8,3,306018.59400527936,13,297439.87499948527,0,2022-07-08 00:25:44
1545,38248.09870920572,49478.85226701454,23,2,0,3,341289.95221986127,28,123096.22405429183,1,2022-07-08 00:25:45
1546,132018.4239053523,0.0,76,0,9,3,811964.4819026114,13,312968.3678960045,1,2022-07-08 00:25:46
1547,33475.04557041164,68698.8481843277,20,0,9,1,892142.1691596617,24,242452.93976524984,0,2022-07-08 00:25:47
1548,56745.76141744564,69806.78730870124,31,3,3,8,91845.4408158563,15,104156.60890964922,0,2022-07-08 00:25:48
1549,111117.61667938119,0.0,65,1,2,3,301676.1375835349,1,419092.91984008293,1,2022-07-08 00:25:49
1550,112331.38668569608,0.0,59,1,6,5,493840.6659186777,9,143914.66728347406,0,2022-07-08 00:25:50
1551,98415.1159507464,0.0,41,4,18,3,858890.6924240043,25,3877.409098890061,1,2022-07-08 00:25:51
1552,54955.169143777566,40519.64555273921,26,0,1,1,983167.8675751189,3,437719.85138984805,1,2022-07-08 00:25:52
1553,120509.48450932167,0.0,60,3,0,3,496438.4424627082,14,89445.06463521556,0,2022-07-08 00:25:53
1554,127233.10567963602,0.0,74,4,7,7,244945.72072428511,30,277590.790941446,0,2022-07-08 00:25:54
1555,38378.510438779864,53086.208287865826,33,0,3,2,631813.8235201415,14,493162.13673341833,0,2022-07-08 00:25:55
