,salary,comission,age,elevel,car,zipcode,hvalue,hyears,loan,class,datetime
2373,76488.68438867174,0.0,24,2,8,6,179463.0727015145,18,449469.9345284204,1,2022-07-08 00:00:02.373
2374,105046.45506127938,0.0,44,1,18,8,148533.6753733513,5,291655.7623039401,1,2022-07-08 00:00:02.374
2375,133163.03253517387,0.0,27,2,7,7,117287.88626600943,30,226738.90528091323,1,2022-07-08 00:00:02.375
2376,41833.496034490236,78725.98604143002,60,0,16,0,1248589.624076454,16,299644.7306269376,1,2022-07-08 00:00:02.376
2377,87060.36806520163,0.0,34,1,1,0,665033.1485758938,22,138833.74619671528,0,2022-07-08 00:00:02.377
2378,35026.03339066115,51950.503008228785,51,0,9,6,252712.76247769163,28,203706.50385046468,1,2022-07-08 00:00:02.378
2379,107053.29163714864,0.0,66,0,4,7,234063.27835388776,1,299870.4716173866,0,2022-07-08 00:00:02.379
2380,126911.24566933418,0.0,76,2,9,7,281735.4552472073,22,183751.16203202767,0,2022-07-08 00:00:02.380
2381,142065.2952433806,0.0,71,4,10,6,365248.0795971155,17,373030.7272608205,1,2022-07-08 00:00:02.381
2382,26225.292241446634,63534.13727112535,36,1,5,8,139734.70217350067,30,154252.76564523744,1,2022-07-08 00:00:02.382
2383,62112.66888965142,82419.68500461,28,3,2,6,312275.7778273587,5,1205.9470324699562,1,2022-07-08 00:00:02.383
2384,79989.98556712328,0.0,59,3,2,8,97110.59572055718,22,398772.0754434972,1,2022-07-08 00:00:02.384
2385,147750.60269798193,0.0,33,4,1,7,231338.5889057372,24,45157.3473066747,1,2022-07-08 00:00:02.385
2386,40064.584292042855,56580.2226040538,58,1,6,3,487734.9760664412,19,357617.3863030022,1,2022-07-08 00:00:02.386
2387,80028.19958980601,0.0,20,4,14,5,392000.2585239213,13,61302.05805958272,1,2022-07-08 00:00:02.387
2388,118000.5926373758,0.0,20,2,5,5,251535.75484774605,7,375487.4184027043,1,2022-07-08 00:00:02.388
2389,37817.737224077195,14090.985931909754,61,3,3,6,156858.92636498346,7,353715.0820941339,0,2022-07-08 00:00:02.389
2390,84685.98045087044,0.0,70,2,2,1,814419.3819992328,25,153079.6608552741,0,2022-07-08 00:00:02.390
2391,34676.956166638316,13463.816098367273,53,1,5,7,174282.02956163627,19,366999.68106837745,1,2022-07-08 00:00:02.391
2392,22815.87264856209,36570.171992732605,26,2,3,1,1083355.3023743664,29,439700.6940612035,1,2022-07-08 00:00:02.392
2393,79265.05305058882,0.0,58,2,16,8,133446.5944821793,28,235568.87602547888,1,2022-07-08 00:00:02.393
2394,94179.07670164252,0.0,66,3,4,2,880958.2910793765,7,384998.28024186316,1,2022-07-08 00:00:02.394
2395,91376.50376803857,0.0,27,0,13,3,602937.006918925,11,92478.08123541874,1,2022-07-08 00:00:02.395
2396,79725.45397290462,0.0,47,3,4,1,946931.5567237729,24,8261.811123640216,1,2022-07-08 00:00:02.396
2397,132765.35387136086,0.0,62,0,7,4,396206.0712556574,24,136981.16814088207,0,2022-07-08 00:00:02.397
2398,51773.933132811704,76397.3848230771,74,3,0,4,488598.5085899133,5,255997.75245673768,1,2022-07-08 00:00:02.398
2399,138008.4062916986,0.0,23,4,8,5,295633.6351245275,9,280877.0147548792,1,2022-07-08 00:00:02.399
2400,103420.83305410178,0.0,47,2,3,0,1177517.2497113198,29,138491.95318036445,1,2022-07-08 00:00:02.400
2401,23379.336730007006,19259.167216045156,63,0,11,6,242753.87948334898,17,400200.45174134633,1,2022-07-08 00:00:02.401
2402,51249.29648857824,49315.5719302891,40,1,9,1,519896.85630792734,19,162905.4932231865,1,2022-07-08 00:00:02.402
2403,131055.46918655105,0.0,39,1,12,4,519959.61544991663,1,199752.03792602004,1,2022-07-08 00:00:02.403
2404,64053.90947090452,76843.68750895807,68,0,3,5,260014.45340883516,15,439581.2659575473,0,2022-07-08 00:00:02.404
2405,118251.10050878217,0.0,27,4,9,1,497754.7524081724,15,238939.9540752714,1,2022-07-08 00:00:02.405
2406,40290.05499374786,65608.552698885,27,0,7,5,544514.7862681608,12,480125.791839335,1,2022-07-08 00:00:02.406
2407,114994.6641567952,0.0,79,0,16,4,500084.1793457016,13,108835.76679364887,0,2022-07-08 00:00:02.407
2408,132894.3445448632,0.0,51,1,6,2,689917.8836550796,22,46422.95008575431,1,2022-07-08 00:00:02.408
2409,71842.9321192671,74391.43364868345,53,3,10,0,739059.0822116184,8,42314.76502401432,1,2022-07-08 00:00:02.409
2410,30398.886038645847,50182.09406842528,43,1,9,6,397613.4771723077,7,483274.8423505415,1,2022-07-08 00:00:02.410
2411,140404.74316737382,0.0,57,1,10,3,340852.4495474233,13,367580.9033239735,1,2022-07-08 00:00:02.411
2412,32654.115106310433,35919.92096971705,67,3,6,3,421775.7640264654,20,75230.57386898846,1,2022-07-08 00:00:02.412
2413,39018.27769244611,19869.081244597222,79,2,10,4,329652.6264050494,3,421756.40100859245,0,2022-07-08 00:00:02.413
2414,55926.85334839122,26455.750773376163,61,0,8,8,120431.36089356712,2,155442.16790828074,1,2022-07-08 00:00:02.414
2415,29184.02266007087,74781.75710059266,37,1,13,0,597290.6916619457,19,142520.1063602925,1,2022-07-08 00:00:02.415
2416,112714.32259462622,0.0,79,2,2,6,223417.02758568982,15,88681.8837006631,0,2022-07-08 00:00:02.416
2417,133061.4455660691,0.0,52,2,13,2,613093.262645005,13,447248.1245339869,1,2022-07-08 00:00:02.417
2418,62379.32621095397,47680.00013681402,35,1,15,6,173986.33125923897,9,452646.5002924778,1,2022-07-08 00:00:02.418
2419,97140.69695746186,0.0,61,3,14,1,1167666.4365812836,29,144766.22919591714,0,2022-07-08 00:00:02.419
2420,119179.49182343572,0.0,43,0,3,3,628628.5637025768,28,318604.2431441423,1,2022-07-08 00:00:02.420
2421,91217.8435746405,0.0,66,4,11,5,331970.65610555024,13,89904.05055446149,0,2022-07-08 00:00:02.421
2422,35317.13485745835,42143.02014803428,32,2,16,3,502593.050705094,18,334728.0470666119,1,2022-07-08 00:00:02.422
2423,60949.344237819874,68291.67855196133,47,1,18,7,250194.70018596176,2,356566.3179450599,1,2022-07-08 00:00:02.423
2424,111109.29132351177,0.0,76,2,6,1,1066210.3386981518,18,127963.7437103921,0,2022-07-08 00:00:02.424
2425,138936.28278140025,0.0,62,4,9,2,1010318.8758289587,27,200357.64669691076,0,2022-07-08 00:00:02.425
2426,130780.99198811552,0.0,49,2,1,7,264813.00994063285,22,402159.74934716756,1,2022-07-08 00:00:02.426
2427,91769.53961824928,0.0,64,2,16,0,928749.5452626587,10,202824.26282123235,0,2022-07-08 00:00:02.427
2428,111208.12996952358,0.0,71,1,16,2,838569.0646182375,3,471886.523201876,1,2022-07-08 00:00:02.428
2429,133648.5660478329,0.0,38,2,18,0,1273167.0165031704,21,140272.63267728424,1,2022-07-08 00:00:02.429
2430,84891.77641874176,0.0,46,1,18,8,96169.28193432748,5,37220.90012784057,1,2022-07-08 00:00:02.430
2431,76160.08455260785,0.0,77,0,8,6,236418.8450721869,12,173422.48320573423,0,2022-07-08 00:00:02.431
2432,148381.41832496488,0.0,71,0,14,1,538725.0742325524,9,291722.5447186735,0,2022-07-08 00:00:02.432
2433,37290.10276292781,72189.68432684717,52,1,7,1,413757.27853383234,30,274932.1418722403,1,2022-07-08 00:00:02.433
2434,40171.56410409081,11589.996557846662,77,4,4,6,430097.8670569294,13,484598.8932303364,0,2022-07-08 00:00:02.434
2435,40453.102552015414,81191.45247911316,57,3,5,7,227317.97694748358,9,195765.044298499,1,2022-07-08 00:00:02.435
2436,22907.104939759283,82720.51260198127,62,1,10,5,246026.61580741976,12,35516.05239693262,1,2022-07-08 00:00:02.436
2437,110692.70901920585,0.0,34,2,19,4,465054.5605714536,25,255699.0614576088,1,2022-07-08 00:00:02.437
2438,27070.954993747793,27470.41464846034,40,2,7,5,344265.5371159288,14,197031.8250796611,1,2022-07-08 00:00:02.438
2439,83237.35702821959,0.0,43,0,14,8,126836.58230070311,7,416105.1696541296,1,2022-07-08 00:00:02.439
2440,62973.74633956251,11061.515638678728,52,4,11,6,316823.16815830546,15,490061.7823818063,1,2022-07-08 00:00:02.440
2441,117763.6514484359,0.0,20,4,5,8,124913.12617051258,30,64383.809206248145,1,2022-07-08 00:00:02.441
2442,116489.70166541658,0.0,22,2,11,3,520432.80353456823,13,150443.64994896765,1,2022-07-08 00:00:02.442
2443,25817.60407668505,73519.55780315716,64,3,15,4,459486.50368607085,6,439538.31744408817,0,2022-07-08 00:00:02.443
2444,142709.05512031287,0.0,77,0,1,0,1124785.9263839258,11,465929.3270818084,1,2022-07-08 00:00:02.444
2445,61184.39502781713,68319.75769259888,55,3,2,3,352466.50339873414,27,301486.4969318132,1,2022-07-08 00:00:02.445
2446,30839.617745097366,32625.485589764954,52,2,19,1,565409.7808167257,23,262329.8961170553,1,2022-07-08 00:00:02.446
2447,96785.61225896701,0.0,21,2,14,3,796483.0515156809,27,277634.69573303236,0,2022-07-08 00:00:02.447
2448,134695.8543795115,0.0,22,0,10,4,343513.58952688647,7,15445.815294444054,1,2022-07-08 00:00:02.448
2449,90945.17589310493,0.0,77,0,2,4,528042.1255626281,29,69526.85638029271,1,2022-07-08 00:00:02.449
2450,49944.2373712103,76660.00794452398,66,0,3,2,936284.694481058,27,161872.6359015476,1,2022-07-08 00:00:02.450
2451,85199.55376002137,0.0,54,0,5,8,73954.52358325601,30,149105.60409068002,1,2022-07-08 00:00:02.451
2452,30055.550698138068,33582.49284894195,21,2,5,1,552216.9076447603,15,389625.6674974852,1,2022-07-08 00:00:02.452
2453,22430.243109257874,38888.88950135911,77,0,0,8,64959.7681050136,18,25327.814040926987,1,2022-07-08 00:00:02.453
2454,147626.58284814702,0.0,38,1,12,1,737186.6097058409,30,226720.5237278182,1,2022-07-08 00:00:02.454
2455,104217.53675238875,0.0,31,3,10,7,283534.1272453843,2,212034.92891169197,1,2022-07-08 00:00:02.455
2456,43131.873311043426,77489.62348808453,47,3,16,5,370274.3328172049,8,287558.6778217865,1,2022-07-08 00:00:02.456
2457,82328.65069865655,0.0,60,1,10,8,76984.8127152878,29,261277.9272949906,0,2022-07-08 00:00:02.457
2458,130924.83178917087,0.0,31,1,14,1,771918.2743185459,29,393252.3637315984,1,2022-07-08 00:00:02.458
2459,130356.46247974713,0.0,69,4,6,6,150065.5701937929,13,488772.2041149254,1,2022-07-08 00:00:02.459
2460,62585.10912729119,26189.787064480723,55,4,19,8,118381.78594310863,6,35328.18724335462,1,2022-07-08 00:00:02.460
2461,128623.44135703778,0.0,60,4,15,0,1100836.6001627983,23,298279.06763030234,0,2022-07-08 00:00:02.461
2462,114856.95430978766,0.0,63,1,17,1,455001.69309344224,7,266450.07160988875,0,2022-07-08 00:00:02.462
2463,56609.63361785248,50212.393408048,22,0,11,1,1195936.058247347,10,390051.90542005736,1,2022-07-08 00:00:02.463
2464,48708.07106101734,47751.74370773888,27,3,18,6,272060.5767837944,3,133950.46489448787,1,2022-07-08 00:00:02.464
2465,102802.56977785708,0.0,63,3,6,3,577132.8721955307,27,295655.96649729187,0,2022-07-08 00:00:02.465
2466,144295.0524692643,0.0,77,1,7,3,318133.9685919807,13,11652.71675607038,1,2022-07-08 00:00:02.466
2467,141578.64452854136,0.0,77,2,9,4,690730.1741681375,1,268826.53507090587,0,2022-07-08 00:00:02.467
2468,120930.14456507792,0.0,38,1,18,4,357830.51236930175,15,60538.34061449426,1,2022-07-08 00:00:02.468
2469,26129.708594001062,40299.30834109841,31,3,17,4,408721.62275835057,4,478418.20682151424,1,2022-07-08 00:00:02.469
2470,59674.667312616315,78230.3997872326,67,4,16,5,368750.20789961226,1,130572.47642531844,1,2022-07-08 00:00:02.470
2471,94081.44053608437,0.0,21,0,0,1,964964.2086094097,29,279791.8223241362,0,2022-07-08 00:00:02.471
2472,110874.5967035195,0.0,51,3,4,8,127563.78417638609,9,71284.45290932173,1,2022-07-08 00:00:02.472
2473,32631.6948278385,56805.7345890126,66,1,1,2,650066.7231826038,25,37800.341007806936,1,2022-07-08 00:00:02.473
2474,137682.51700130475,0.0,34,3,4,7,250965.1565951173,12,23159.21300270002,1,2022-07-08 00:00:02.474
2475,121944.38211313826,0.0,39,1,0,2,806482.4705696242,27,396404.6819106571,1,2022-07-08 00:00:02.475
2476,140030.43155221606,0.0,43,2,7,1,880044.5813564085,21,462703.6155143734,1,2022-07-08 00:00:02.476
2477,70678.70046007077,47879.08739854186,73,0,2,0,794640.5702851338,8,85233.72590692584,1,2022-07-08 00:00:02.477
2478,120764.62106816574,0.0,58,3,17,0,858999.6699862696,23,296680.6321482917,1,2022-07-08 00:00:02.478
2479,20575.629323005778,35647.886463180505,48,3,18,3,832071.6242080315,21,178643.14305347146,1,2022-07-08 00:00:02.479
2480,31822.70715265393,50584.77222082493,30,3,16,2,781231.6538700167,13,151427.4558863204,1,2022-07-08 00:00:02.480
2481,125736.38446614929,0.0,66,3,3,0,1037411.9901310744,8,330952.99488789175,1,2022-07-08 00:00:02.481
2482,107504.61206371506,0.0,44,0,9,7,205090.77183885625,5,491719.97417922143,1,2022-07-08 00:00:02.482
2483,109738.1703247371,0.0,77,1,7,2,350082.6582751397,24,217167.41933084166,0,2022-07-08 00:00:02.483
2484,77365.11014999199,0.0,62,1,13,4,527616.3265964084,11,498562.8070046581,1,2022-07-08 00:00:02.484
2485,66889.312681461,11859.537435838147,70,3,11,5,442663.01249727054,25,159518.53655408372,1,2022-07-08 00:00:02.485
2486,104628.2416463074,0.0,20,4,14,8,51405.0162665463,24,202146.19983182847,1,2022-07-08 00:00:02.486
2487,36843.06126200128,75029.76740695265,69,3,3,4,472375.185688308,28,472058.0371972389,0,2022-07-08 00:00:02.487
2488,70440.11716371088,65417.32155339489,76,1,17,3,407484.80172985984,27,44078.520526402484,1,2022-07-08 00:00:02.488
2489,148797.57806050076,0.0,78,4,17,1,1183425.7430681123,21,139717.8659991043,0,2022-07-08 00:00:02.489
2490,127824.79106302162,0.0,59,3,14,6,170046.82657612127,17,174689.6374321172,1,2022-07-08 00:00:02.490
2491,139442.8954609581,0.0,80,1,9,3,547068.1942868247,23,114963.25063486035,0,2022-07-08 00:00:02.491
2492,104502.0432321656,0.0,21,3,17,7,267588.98831996915,30,115529.28171617017,1,2022-07-08 00:00:02.492
2493,148003.14088159514,0.0,79,1,7,2,429892.9895108291,3,302268.7625136657,1,2022-07-08 00:00:02.493
2494,102250.85388056724,0.0,51,4,9,6,185384.43047715136,29,352291.0505487145,1,2022-07-08 00:00:02.494
2495,119421.5340251986,0.0,30,0,17,0,1334678.2008893013,22,263862.53726024774,1,2022-07-08 00:00:02.495
2496,126620.26358078685,0.0,49,3,19,5,593172.635308399,1,56442.1912130409,1,2022-07-08 00:00:02.496
2497,83753.47722412995,0.0,30,4,5,0,1091835.4444202608,25,71483.69442492475,1,2022-07-08 00:00:02.497
2498,26489.63243006413,34500.79265864795,70,2,2,7,243797.44347076083,9,150738.7142821886,1,2022-07-08 00:00:02.498
2499,86871.37520707524,0.0,45,0,11,6,264618.75729538104,29,248812.19723437965,1,2022-07-08 00:00:02.499
2500,111948.799458658,0.0,56,3,5,0,616490.341088098,12,357476.20084215305,1,2022-07-08 00:00:02.500
2501,55215.99735407045,76790.71863173708,69,2,4,5,344928.92896686,27,329152.1822113256,0,2022-07-08 00:00:02.501
2502,135662.83311092324,0.0,64,3,11,7,236855.73051273014,1,213553.34012166478,0,2022-07-08 00:00:02.502
2503,63400.36941747887,22198.02329962443,76,3,6,6,400073.16826568305,1,373104.6881632986,1,2022-07-08 00:00:02.503
2504,121241.76353696125,0.0,40,2,16,1,1110938.1893334114,6,343063.31578214804,1,2022-07-08 00:00:02.504
2505,121720.48255665362,0.0,28,4,5,7,277150.737351454,18,324308.4588439327,1,2022-07-08 00:00:02.505
2506,101104.47427036111,0.0,34,2,8,0,975541.1905647621,1,103054.75972075145,0,2022-07-08 00:00:02.506
2507,23541.97944054699,45378.358889154566,55,3,9,3,761182.8235217836,15,367375.5992203538,1,2022-07-08 00:00:02.507
2508,97839.59140937636,0.0,54,0,3,3,335706.6589925108,10,43563.224607898635,0,2022-07-08 00:00:02.508
2509,63276.69308929577,21394.16926241995,40,3,12,7,253311.19400105267,27,278178.8198771988,1,2022-07-08 00:00:02.509
2510,107638.74347556826,0.0,60,4,10,8,113797.16967271212,5,136474.31695936256,0,2022-07-08 00:00:02.510
2511,104844.20211455158,0.0,25,4,2,7,225365.7851546806,11,43722.49224746028,0,2022-07-08 00:00:02.511
2512,62982.795597402226,63282.6045841916,43,0,8,1,438282.23273256526,9,164888.1043263526,0,2022-07-08 00:00:02.512
2513,126732.75672701556,0.0,26,4,5,8,70841.60712556052,16,46264.69014938295,0,2022-07-08 00:00:02.513
2514,142446.04642701312,0.0,70,3,10,8,117106.95872598134,25,177299.61920003968,0,2022-07-08 00:00:02.514
2515,51564.39794432655,39173.25996900475,67,1,7,3,855312.9833269732,25,413709.42816479475,1,2022-07-08 00:00:02.515
2516,30614.232833166832,58463.80405593681,61,3,15,3,343593.32504454063,5,90499.8029371123,0,2022-07-08 00:00:02.516
2517,76706.34881820585,0.0,35,4,11,0,1333534.6781500874,18,476066.47556543193,1,2022-07-08 00:00:02.517
2518,21576.199162485555,12581.903134288701,57,0,13,5,498967.20117611217,30,133789.10921316152,1,2022-07-08 00:00:02.518
2519,46157.82022984957,37837.987695359756,31,1,4,2,385632.558595337,26,254619.86608594822,1,2022-07-08 00:00:02.519
2520,136698.51353550126,0.0,66,3,10,6,370739.4442886501,9,75324.4157238842,0,2022-07-08 00:00:02.520
2521,96341.26447699334,0.0,72,1,7,0,555469.5926105552,2,296438.62374806835,1,2022-07-08 00:00:02.521
2522,53575.69509238299,44742.79694662083,77,1,18,3,312488.30830180825,7,497166.56424854894,1,2022-07-08 00:00:02.522
2523,40772.651259456106,57951.777423951986,40,0,8,0,866572.880734056,3,2318.3167739084797,0,2022-07-08 00:00:02.523
2524,102050.17651926292,0.0,58,1,6,6,318844.730641181,17,377279.5359391688,1,2022-07-08 00:00:02.524
2525,91092.96858141484,0.0,55,2,1,3,432861.9125011203,24,11684.605827756155,0,2022-07-08 00:00:02.525
2526,83235.83408853135,0.0,63,0,19,8,142652.10300731027,6,449634.4787210452,1,2022-07-08 00:00:02.526
2527,58905.6808609172,70377.99103855857,47,0,15,0,1061737.5093142136,5,313155.5167866282,0,2022-07-08 00:00:02.527
2528,74109.15658210206,13985.710263349047,60,4,15,3,607467.5195505976,8,470576.229335161,1,2022-07-08 00:00:02.528
2529,140530.69772912026,0.0,63,2,2,4,619272.7188570219,9,184285.70935128847,0,2022-07-08 00:00:02.529
2530,89469.36519116275,0.0,42,4,18,4,686268.289701216,19,323059.1664631894,1,2022-07-08 00:00:02.530
2531,149525.8684670841,0.0,44,3,1,3,312374.4404252172,24,266215.448015187,0,2022-07-08 00:00:02.531
2532,89586.22399597331,0.0,23,0,0,7,106903.96482632669,25,246823.99217913454,1,2022-07-08 00:00:02.532
2533,131732.97522785002,0.0,45,0,1,5,309959.5197607937,14,116699.0755402978,0,2022-07-08 00:00:02.533
2534,68268.59969425938,83685.99313299042,57,3,16,4,448120.7373919597,17,403014.2296092543,0,2022-07-08 00:00:02.534
2535,100407.29753547959,0.0,57,2,1,5,269949.73485026363,4,406696.6326851895,1,2022-07-08 00:00:02.535
2536,107487.15543380953,0.0,66,2,1,2,1004623.8249713427,24,286904.05056675134,1,2022-07-08 00:00:02.536
2537,137773.21997884562,0.0,69,2,8,3,898893.8752179107,4,146816.8236870549,0,2022-07-08 00:00:02.537
2538,110926.38419154253,0.0,75,4,12,1,451552.28078204114,23,142992.72552156477,0,2022-07-08 00:00:02.538
2539,31346.085491274258,44625.5677974877,33,0,10,3,807839.8002489193,7,489713.8477397642,1,2022-07-08 00:00:02.539
2540,118661.98539517436,0.0,67,1,4,6,216931.6666897486,2,446713.21563177474,1,2022-07-08 00:00:02.540
2541,119937.59489729546,0.0,43,1,7,7,236905.94302524888,1,323351.3816808407,1,2022-07-08 00:00:02.541
2542,104463.42177799805,0.0,21,2,16,3,807106.8516560547,4,44442.13353692955,0,2022-07-08 00:00:02.542
2543,74148.21557841133,12851.874234667843,78,2,7,4,675139.4009136125,7,262147.3107391104,1,2022-07-08 00:00:02.543
2544,44647.198662015355,38073.785193160744,38,3,2,4,697242.7241976351,23,338047.9132672714,1,2022-07-08 00:00:02.544
2545,59363.38623149052,60026.01492321372,39,1,7,1,1020602.9607817633,13,446762.23944683775,1,2022-07-08 00:00:02.545
2546,126962.7174165048,0.0,44,1,19,2,1016120.43053319,7,405976.6095237972,1,2022-07-08 00:00:02.546
2547,106431.59916528256,0.0,67,0,19,3,511918.42516056314,20,2067.411078144732,0,2022-07-08 00:00:02.547
2548,133143.93678930507,0.0,52,2,0,0,875822.7685717661,13,176076.9036572773,0,2022-07-08 00:00:02.548
2549,137046.88379952055,0.0,34,1,14,6,229639.20849748608,25,399592.64957009745,1,2022-07-08 00:00:02.549
2550,113292.73018128611,0.0,50,3,10,5,253050.03602025716,17,260333.02130664437,0,2022-07-08 00:00:02.550
2551,118691.15430977131,0.0,47,0,5,5,416066.8529566036,15,307238.4626979291,1,2022-07-08 00:00:02.551
2552,143246.22580475712,0.0,80,4,10,0,523787.0933863528,19,468039.54264292435,1,2022-07-08 00:00:02.552
2553,74928.37139074766,63972.17354316099,65,4,12,5,343244.40943334345,3,50344.299309855676,0,2022-07-08 00:00:02.553
2554,135589.39707989086,0.0,69,4,16,6,295672.76169376017,5,316316.19985685905,0,2022-07-08 00:00:02.554
2555,104153.54872513238,0.0,78,3,8,8,125123.36528185732,17,52970.56332947997,0,2022-07-08 00:00:02.555
2556,24508.313427761248,65556.98410992503,40,1,0,2,661919.1271103426,26,29351.745240201068,0,2022-07-08 00:00:02.556
2557,57568.53860064095,33910.18292923155,80,0,15,2,662316.2507243347,10,410027.28605447715,1,2022-07-08 00:00:02.557
2558,23655.97714074576,16257.542009726858,67,1,16,6,362956.6774754971,6,367492.441821139,1,2022-07-08 00:00:02.558
2559,58550.076891521334,77317.15814260283,36,0,12,3,725464.5698900346,5,103606.12521547402,0,2022-07-08 00:00:02.559
2560,93884.19569910527,0.0,20,1,4,4,708395.5748508209,18,186068.55811307265,0,2022-07-08 00:00:02.560
2561,129463.19682023276,0.0,51,2,9,3,400893.50072448724,29,120255.99747062365,0,2022-07-08 00:00:02.561
2562,143239.75925224874,0.0,65,3,14,4,618372.2312948186,3,231522.29632378696,0,2022-07-08 00:00:02.562
2563,124768.20109232343,0.0,75,0,19,7,248607.12812168463,23,46292.68413337329,0,2022-07-08 00:00:02.563
2564,23298.456051609228,69795.56767916353,36,2,13,4,594632.3763164412,9,26126.400326959676,0,2022-07-08 00:00:02.564
2565,21759.541811935836,64346.05798696132,80,0,11,8,74939.23992479558,10,277394.60700306966,1,2022-07-08 00:00:02.565
2566,128966.1456557813,0.0,52,2,12,8,73692.98220161864,22,188503.6217005346,0,2022-07-08 00:00:02.566
2567,44206.051690137014,65544.55657664736,35,0,17,4,333715.0995455364,26,26762.48375730278,0,2022-07-08 00:00:02.567
2568,56860.23892941716,81130.98969840477,48,4,6,6,343209.1153479296,16,306199.255117382,0,2022-07-08 00:00:02.568
2569,121187.32362358148,0.0,78,4,15,5,580064.2868716572,3,93952.63749258115,0,2022-07-08 00:00:02.569
2570,74787.73428691467,79147.81889165439,25,2,15,7,294841.00389499706,6,59121.14447614741,0,2022-07-08 00:00:02.570
2571,117274.9069122908,0.0,45,0,17,5,398105.4514598458,7,81358.48071560526,0,2022-07-08 00:00:02.571
2572,62158.09393723376,74707.8058282606,62,1,6,3,705577.7850607887,15,247252.9004948848,0,2022-07-08 00:00:02.572
2573,90998.34097338327,0.0,62,1,14,3,520704.28900467925,19,495501.7867662241,1,2022-07-08 00:00:02.573
2574,148052.5013616476,0.0,50,2,17,4,672743.3164759658,25,294398.1850227798,0,2022-07-08 00:00:02.574
2575,99189.85186273958,0.0,34,2,6,0,578948.2577351077,19,201014.03523435778,0,2022-07-08 00:00:02.575
2576,56419.37941667304,74695.69557499749,56,3,19,7,163109.57709906498,12,289446.0005044302,0,2022-07-08 00:00:02.576
2577,40812.257353627996,42935.69501962649,31,0,2,5,518704.5308850921,19,482777.3391648922,1,2022-07-08 00:00:02.577
2578,113698.19909122119,0.0,64,3,9,3,762383.0159619616,9,41407.648011573816,0,2022-07-08 00:00:02.578
2579,73446.10917696776,50121.59989181127,58,1,19,7,188080.26379897777,24,297196.86844950356,0,2022-07-08 00:00:02.579
2580,47738.119189306686,76849.64575016435,22,0,17,1,992684.2021132117,26,396563.27617714193,1,2022-07-08 00:00:02.580
2581,39768.94739371662,26221.129345674897,66,4,6,2,564141.9690121522,4,498085.59441154863,1,2022-07-08 00:00:02.581
2582,146053.62221118185,0.0,22,3,8,7,271563.9317116479,28,237805.8424285226,0,2022-07-08 00:00:02.582
2583,78548.09252459332,0.0,28,2,1,6,229608.02765972272,10,497521.5286934818,1,2022-07-08 00:00:02.583
2584,39359.51668893788,33010.41318275576,64,3,1,6,353268.76919804106,2,121364.55064640683,0,2022-07-08 00:00:02.584
2585,20227.247942390215,17567.916021613924,45,4,3,8,106075.04940384564,10,82730.18234515966,1,2022-07-08 00:00:02.585
2586,84074.408151174,0.0,21,2,19,7,268360.1320344927,13,434282.0076484266,1,2022-07-08 00:00:02.586
2587,130527.09660364699,0.0,32,0,18,6,368862.5866455246,29,403139.24795827304,1,2022-07-08 00:00:02.587
2588,77066.51923129869,0.0,30,0,4,4,384109.68378683965,26,380893.88234897057,1,2022-07-08 00:00:02.588
2589,86494.4384916849,0.0,50,1,5,3,717121.2406623836,29,7795.220972595606,0,2022-07-08 00:00:02.589
2590,103454.90710174288,0.0,59,4,8,1,1079440.5055288512,27,218.39947668961247,0,2022-07-08 00:00:02.590
2591,137716.41962122306,0.0,43,3,15,2,696690.6964214441,16,277498.0505703443,0,2022-07-08 00:00:02.591
2592,78671.98957099614,0.0,24,0,10,3,820956.5683074754,1,343512.42140965967,1,2022-07-08 00:00:02.592
2593,76040.37332742463,0.0,45,4,7,4,347723.06726533413,26,92381.74996836323,0,2022-07-08 00:00:02.593
2594,31291.57933411418,49787.55808315715,22,2,4,7,180115.1498067893,17,386928.851420052,1,2022-07-08 00:00:02.594
2595,133504.5539313955,0.0,78,4,16,5,274804.4169442005,4,344654.5465158993,0,2022-07-08 00:00:02.595
2596,80728.0511165573,0.0,69,4,0,8,59986.62412502803,17,326255.9415162374,1,2022-07-08 00:00:02.596
2597,60335.25883266494,16969.900770811848,29,3,7,6,395651.63926799776,18,250770.33708441438,1,2022-07-08 00:00:02.597
2598,28748.9905251504,75120.91960147381,56,3,9,1,449698.977790396,5,255128.95040413292,1,2022-07-08 00:00:02.598
2599,29785.307688487632,81640.34684252185,58,4,12,0,787677.2340879065,21,313888.70223359234,1,2022-07-08 00:00:02.599
2600,33708.93223252925,54652.33871979552,66,3,2,4,374716.9034028359,14,366809.11606368335,1,2022-07-08 00:00:02.600
2601,61867.84843122737,71738.23029379241,76,3,19,8,81049.21049575174,1,253453.24385853473,0,2022-07-08 00:00:02.601
2602,118882.6745949489,0.0,70,4,15,6,247170.1865690874,26,56756.71020695467,0,2022-07-08 00:00:02.602
2603,49366.30848912063,49103.73916008212,37,3,17,3,716725.000314234,11,333960.2001136652,1,2022-07-08 00:00:02.603
2604,43318.50347649123,59874.79978401273,78,0,17,0,870008.3838131152,6,135064.00921160172,0,2022-07-08 00:00:02.604
2605,33499.612827911165,45278.2963880935,64,1,11,4,732881.8409592273,30,442232.25987726555,1,2022-07-08 00:00:02.605
2606,125640.53675413046,0.0,48,1,1,2,643766.2926013133,1,190599.4948334882,0,2022-07-08 00:00:02.606
